gene_symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSMUST00000019071.3	1.1865351869710459	5.9017921890441984	8.311548559409566	2.8798920243712664e-06	7.917342499787891e-05	4.88053224942946
ENSMUST00000027356.6	0.6309637722479007	5.195712990915581	8.250807021355596	3.1030168207425394e-06	8.438528446030117e-05	4.95105615787709
ENSMUST00000092673.10	1.0885265894834237	6.550265145210259	8.228645031581967	3.1889795753567516e-06	8.6256753997956e-05	4.727998581790834
ENSMUST00000171688.8	0.6518874136569774	5.5715243885908965	8.216868619824911	3.2356936834356573e-06	8.659149502590404e-05	4.785864717422687
ENSMUST00000221170.1	1.0532010551248172	5.2454578136715435	8.216847432302094	3.2357783869747487e-06	8.659149502590404e-05	4.8846725414556325
ENSMUST00000030536.12	0.454626510156241	7.7767831167264205	8.197402331176146	3.3145270681359947e-06	8.75422135069211e-05	4.6636552253116115
ENSMUST00000111632.4	0.6799596787358588	8.472246448802693	8.185797489439004	3.3625008954052015e-06	8.75422135069211e-05	4.622869494313356
ENSMUST00000064780.3	1.4186769691674224	5.115624680454527	8.185607345495255	3.3632931091086785e-06	8.75422135069211e-05	4.904180115947691
ENSMUST00000038661.7	1.2285371034800434	6.456785414394125	8.182633709105534	3.3757084914217243e-06	8.75422135069211e-05	4.670289677656752
ENSMUST00000033995.13	0.3814028416688311	8.077379383958416	8.154336658411276	3.4963403475312364e-06	9.02055809663059e-05	4.596676760699712
ENSMUST00000031377.8	0.5498735535900279	7.742327414841051	8.144883386299776	3.5376627848990146e-06	9.080602791238236e-05	4.597058563518413
ENSMUST00000038627.8	0.277190873652275	6.734782678706781	8.120727097029398	3.645651046685021e-06	9.283167003584576e-05	4.586723763313685
ENSMUST00000202622.3	0.4762309695249991	6.96456059745897	8.114963616944843	3.6719344736897846e-06	9.283167003584576e-05	4.573845107040858
ENSMUST00000079703.10	0.5126079775960699	5.312774713045643	8.108270798166787	3.7027109819025937e-06	9.314169474975975e-05	4.714020453563917
ENSMUST00000027153.5	0.43747733253883947	7.458591988561109	8.09494818237918	3.7647998088994737e-06	9.423237730633459e-05	4.540497113143617
ENSMUST00000115467.10	0.5114509023487184	7.194013882128533	8.06934711529479	3.8872641689278895e-06	9.681597046473372e-05	4.511196961721225
ENSMUST00000110356.2	0.6107891298485111	5.997260600389963	8.059564377130593	3.93518139465915e-06	9.735656397584119e-05	4.548436195795736
ENSMUST00000038275.10	0.6575071363963128	5.245736428920298	8.04460115594419	4.009701375313845e-06	9.792500979622184e-05	4.666305028962321
ENSMUST00000115832.3	0.5981716566408499	6.223607404962244	8.03803005117574	4.042903200125632e-06	9.792500979622184e-05	4.497663814666838
ENSMUST00000019734.10	0.8008637573903981	6.272680352206576	8.036912475084065	4.0485792163812644e-06	9.792500979622184e-05	4.491770798159983
